id_poliza,num_poliza,nombre_x,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,nombre_largo_x,tasa_base_x,nombre_largo_y,tasa_base_y,nombre_y,region_x,g_edad,nombre_largo,tasa_base,nombre,region_y,prima_calc,nivel_riesgo,edad_calc,dias_vigencia,fraccion_expuesta
POL-042438,Aut-23-042438,Antonio,Molina,Vega,MOAV001016MC6,2000-10-16,25,M,Divorciado,Comerciante,Autos,Amplia,2023-11-04,2023-11-04,2024-11-04,1,Vigente,,Broker,Chevrolet,2025.0,Deportivo,600000,8000.0,21000.0,25090.8,Semestral,AG045,Estado de Mexico,Toluca,88185.0,Automoviles,0.035,Automoviles,0.035,Leticia Morales,Tamaulipas,18-30,Automoviles,0.035,Leticia Morales,Tamaulipas,24360.000000000004,ALTO,25.6,366,1.0
POL-042439,GMM-19-042439,Adriana,Reyes,Martinez,REAM660620BE2,1966-06-20,59,M,Viudo,Contador,GMM,Premium,2019-04-06,2019-04-06,2020-04-06,2,Vigente,,Banca Seguros,,,,200000,15000.0,5654.0,6558.64,Anual,AG001,Estado de Mexico,Tlalnepantla,,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jorge Chavez,Jalisco,46-60,Gastos Medicos Mayores,0.022,Jorge Chavez,Jalisco,5104.0,BAJO,59.9,366,1.0
POL-042440,Aut-22-042440,Luz,Mendoza,Morales,MELM041215CI8,2004-12-15,21,M,Casado,Jubilado,Autos,Amplia Plus,2022-04-29,2022-04-29,2023-04-29,0,Vigente,,Agente,Chevrolet,2017.0,Hatchback,300000,5000.0,10500.0,12180.0,Anual,AG071,Puebla,Izucar,39029.0,Automoviles,0.035,Automoviles,0.035,Gabriela Aguilar,Estado de Mexico,18-30,Automoviles,0.035,Gabriela Aguilar,Estado de Mexico,12180.000000000002,MEDIO,21.4,365,1.0
POL-042441,GMM-24-042441,Gabriela,Ruiz,Castillo,RUGC660405RW0,1966-04-05,60,M,Soltero,Consultor,GMM,Elite,2024-08-21,2024-08-21,2025-08-21,2,Vigente,,Broker,,,,300000,5000.0,8580.0,9952.8,Anual,AG009,Tamaulipas,Victoria,89373.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sofia Perez,Puebla,46-60,Gastos Medicos Mayores,0.022,Sofia Perez,Puebla,7655.999999999999,MEDIO,60.1,365,1.0
POL-042442,Aut-24-042442,Andres,Medina,Sanchez,MEAS020624ZX4,2002-06-24,23,M,Soltero,,Autos,Amplia Plus,2024-12-17,2024-12-17,2025-12-17,2,Cancelada,Cambio de producto,Agente,Mazda,2020.0,Deportivo,400000,5000.0,14000.0,16240.0,Anual,AG050,Queretaro,San Juan del Rio,33648.0,Automoviles,0.035,Automoviles,0.035,Gabriela Rios,Nuevo Leon,18-30,Automoviles,0.035,Gabriela Rios,Nuevo Leon,16240.000000000002,ALTO,23.9,365,1.0
POL-042443,Aut-23-042443,Elena,Soto,Reyes,SOER771014HN3,1977-10-14,48,F,Union libre,Consultor,Autos,Amplia,2023-01-08,2023-01-08,2024-01-08,2,Vigente,,Banca Seguros,Toyota,2022.0,Compacto,400000,3000.0,14000.0,16727.2,Semestral,AG053,Sonora,Hermosillo,79433.0,Automoviles,0.035,Automoviles,0.035,Martha Ramos,Estado de Mexico,46-60,Automoviles,0.035,Martha Ramos,Estado de Mexico,16240.000000000002,ALTO,48.6,365,1.0
POL-042444,Acc-21-042444,Norma,Dominguez,Mendoza,DONM970217VD6,1997-02-17,29,F,Soltero,Jubilado,Accidentes Personales,Familiar,2021-02-21,2021-02-21,2022-02-21,1,Vigente,,Directo,,,,300000,1000.0,3600.0,4176.0,Anual,AG036,Sonora,Hermosillo,91528.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Norma Dominguez,Jalisco,18-30,Accidentes Personales,0.012,Norma Dominguez,Jalisco,4176.0,BAJO,29.2,365,1.0
POL-042445,GMM-22-042445,Antonio,Chavez,Vega,CHAV921116QR7,1992-11-16,33,M,Casado,Director,GMM,Basico,2022-07-27,2022-07-27,2023-07-27,1,Vigente,,Agente,,,,1000000,15000.0,22000.0,26285.6,Semestral,AG012,Tamaulipas,Nuevo Laredo,63908.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sandra Garcia,Chihuahua,31-45,Gastos Medicos Mayores,0.022,Sandra Garcia,Chihuahua,25520.0,ALTO,33.5,365,1.0
POL-042446,GMM-20-042446,Gloria,Medina,Silva,MEGS811229LW2,1981-12-29,44,M,Union libre,Independiente,GMM,Elite,2020-09-09,2020-09-09,2021-09-09,1,Vigente,,Agente,,,,2000000,10000.0,46640.0,54102.4,Anual,AG037,Veracruz,Orizaba,20475.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Martinez,Michoacan,31-45,Gastos Medicos Mayores,0.022,Enrique Martinez,Michoacan,51040.0,ALTO,44.4,365,1.0
POL-042447,GMM-20-042447,Fernando,Garcia,Silva,GAFS630125XB1,1963-01-25,63,M,Casado,Tecnico,GMM,Plus,2020-09-15,2020-09-15,2021-09-15,3,Vigente,,Agente,,,,200000,10000.0,5918.0,7414.07,Mensual,AG076,Nuevo Leon,San Pedro,97311.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,61+,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,5104.0,BAJO,63.3,365,1.0
POL-042448,Aut-20-042448,Alicia,Medina,Cruz,MEAC711202QX5,1971-12-02,54,M,Union libre,Abogado,Autos,RC+LT,2020-08-21,2020-08-21,2021-08-21,0,Vigente,,Agente,BMW,2025.0,SUV,400000,8000.0,14000.0,16240.0,Anual,AG020,Tamaulipas,Matamoros,60975.0,Automoviles,0.035,Automoviles,0.035,Rocio Ruiz,Coahuila,46-60,Automoviles,0.035,Rocio Ruiz,Coahuila,16240.000000000002,ALTO,54.5,365,1.0
POL-042449,Aut-20-042449,Pedro,Rodriguez,Gonzalez,ROPG010118HK2,2001-01-18,25,F,Union libre,Consultor,Autos,Amplia,2020-05-13,2020-05-13,2021-05-13,1,Vigente,,Agente,Kia,2015.0,Camioneta,600000,3000.0,21000.0,25578.0,Trimestral,AG022,Guanajuato,Irapuato,99596.0,Automoviles,0.035,Automoviles,0.035,Beatriz Vargas,Guanajuato,18-30,Automoviles,0.035,Beatriz Vargas,Guanajuato,24360.000000000004,ALTO,25.3,365,1.0
POL-042450,Aut-22-042450,Daniel,Aguilar,Martinez,AGDM680320AU0,1968-03-20,58,F,Divorciado,Abogado,Autos,RC+LT,2022-03-11,2022-03-11,2023-03-11,4,Vigente,,Agente,Toyota,2019.0,Pick-up,800000,3000.0,28000.0,32480.0,Anual,AG064,Michoacan,Zamora,29621.0,Automoviles,0.035,Automoviles,0.035,Fernando Medina,Baja California,46-60,Automoviles,0.035,Fernando Medina,Baja California,32480.000000000004,ALTO,58.2,365,1.0
POL-042451,GMM-19-042451,Martha,Mendoza,Castillo,MEMC990515PQ7,1999-05-15,26,M,Divorciado,Jubilado,GMM,Elite,2019-04-29,2019-04-29,2020-04-29,1,Vigente,,Agente,,,,200000,10000.0,4400.0,5257.12,Semestral,AG043,Yucatan,Valladolid,12495.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Pablo Romero,Yucatan,18-30,Gastos Medicos Mayores,0.022,Pablo Romero,Yucatan,5104.0,BAJO,27.0,366,1.0
POL-042452,Vid-21-042452,Manuel,Moreno,Ramos,MOMR701120CN3,1970-11-20,55,M,Casado,Estudiante,Vida,20 anios,2021-11-07,2021-11-07,2022-11-07,0,Vigente,,Agente,,,,5000000,,126000.0,146160.0,Anual,AG063,Tamaulipas,Matamoros,41112.0,Vida Individual,0.018,Vida Individual,0.018,Raul Navarro,Puebla,46-60,Vida Individual,0.018,Raul Navarro,Puebla,104400.0,ALTO,55.5,365,1.0
POL-042453,Acc-20-042453,Rosa,Gomez,Morales,GORM770618UW4,1977-06-18,48,F,Viudo,Empresario,Accidentes Personales,Individual,2020-12-23,2020-12-23,2021-12-23,1,Vigente,,Broker,,,,200000,3000.0,2400.0,3006.72,Mensual,AG060,Tamaulipas,Nuevo Laredo,33004.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Victor Jimenez,Queretaro,46-60,Accidentes Personales,0.012,Victor Jimenez,Queretaro,2784.0,BAJO,48.9,365,1.0
POL-042454,GMM-21-042454,Patricia,Ramirez,Vargas,RAPV751111TB7,1975-11-11,50,M,Soltero,Analista,GMM,Basico,2021-01-29,2021-01-29,2022-01-29,0,Vigente,,Broker,,,,1000000,20000.0,25300.0,30228.44,Semestral,AG061,Tamaulipas,Victoria,63078.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Ana Gutierrez,Queretaro,46-60,Gastos Medicos Mayores,0.022,Ana Gutierrez,Queretaro,25520.0,ALTO,50.5,365,1.0
POL-042455,Vid-20-042455,Hector,Chavez,Castillo,CHHC760406HD3,1976-04-06,50,F,Divorciado,Arquitecto,Vida,Permanente,2020-11-19,2020-11-19,2021-11-19,2,Vigente,,Agente,,,,1000000,,23400.0,27958.32,Semestral,AG048,Sonora,Nogales,87875.0,Vida Individual,0.018,Vida Individual,0.018,Juan Ramos,Puebla,46-60,Vida Individual,0.018,Juan Ramos,Puebla,20880.0,ALTO,50.1,365,1.0
POL-042456,GMM-22-042456,Mario,Torres,Gutierrez,TOMG850218RB2,1985-02-18,41,M,Soltero,Analista,GMM,Plus,2022-01-14,2022-01-14,2023-01-14,1,Vigente,,Directo,,,,3000000,20000.0,66990.0,80039.65,Semestral,AG009,CDMX,Iztapalapa,65384.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sofia Perez,Puebla,31-45,Gastos Medicos Mayores,0.022,Sofia Perez,Puebla,76560.0,ALTO,41.2,365,1.0
POL-042457,GMM-22-042457,Valeria,Soto,Torres,SOVT950413BU2,1995-04-13,31,F,Divorciado,Estudiante,GMM,Plus,2022-04-27,2022-04-27,2023-04-27,0,Vigente,,Agente,,,,1000000,8000.0,22000.0,25520.0,Anual,AG070,Queretaro,Queretaro,20765.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sandra Navarro,Tamaulipas,31-45,Gastos Medicos Mayores,0.022,Sandra Navarro,Tamaulipas,25520.0,ALTO,31.1,365,1.0
POL-042458,Acc-20-042458,Lorena,Dominguez,Perez,DOLP791119SI0,1979-11-19,46,F,Casado,Jubilado,Accidentes Personales,Individual,2020-09-19,2020-09-19,2021-09-19,4,Vigente,,Agente,,,,200000,2000.0,2400.0,2784.0,Anual,AG054,Nuevo Leon,Monterrey,35942.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Enrique Castillo,Chihuahua,46-60,Accidentes Personales,0.012,Enrique Castillo,Chihuahua,2784.0,BAJO,46.5,365,1.0
POL-042459,GMM-24-042459,Mario,Rios,Mendoza,RIMM040309XQ8,2004-03-09,22,F,Divorciado,Maestro,GMM,Elite,2024-08-22,2024-08-22,2025-08-22,2,Cancelada,Falta de pago,Agente,,,,200000,15000.0,4400.0,5359.2,Trimestral,AG054,Michoacan,Lazaro Cardenas,73689.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Castillo,Chihuahua,18-30,Gastos Medicos Mayores,0.022,Enrique Castillo,Chihuahua,5104.0,BAJO,22.2,365,1.0
POL-042460,GMM-23-042460,Diana,Molina,Reyes,MODR620803OZ6,1962-08-03,63,F,Union libre,Arquitecto,GMM,Basico,2023-05-15,2023-05-15,2024-05-15,0,Vigente,,Directo,,,,3000000,10000.0,88770.0,102973.2,Anual,AG075,CDMX,Coyoacan,82765.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Victor Jimenez,Yucatan,61+,Gastos Medicos Mayores,0.022,Victor Jimenez,Yucatan,76560.0,ALTO,63.8,366,1.0
POL-042461,GMM-23-042461,Esperanza,Castillo,Mendoza,CAEM660723XN0,1966-07-23,59,M,Divorciado,Director,GMM,Premium,2023-03-01,2023-03-01,2024-03-01,3,Vigente,,Promotor,,,,500000,15000.0,14135.0,16396.6,Anual,AG057,Yucatan,Tizimin,71259.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Sofia Lopez,CDMX,46-60,Gastos Medicos Mayores,0.022,Sofia Lopez,CDMX,12760.0,MEDIO,59.8,366,1.0
POL-042462,GMM-24-042462,Daniel,Molina,Perez,MODP830515JL5,1983-05-15,42,M,Divorciado,Tecnico,GMM,Elite,2024-04-15,2024-04-15,2025-04-15,0,Vigente,,Agente,,,,1000000,15000.0,22660.0,26285.6,Anual,AG033,Guanajuato,Irapuato,96340.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,31-45,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,25520.0,ALTO,43.0,365,1.0
POL-042463,GMM-22-042463,Patricia,Romero,Vargas,ROPV700427YA5,1970-04-27,56,M,Casado,,GMM,Premium,2022-02-26,2022-02-26,2023-02-26,3,Vigente,,Agente,,,,500000,15000.0,13640.0,15822.4,Anual,AG018,Puebla,Tehuacan,68269.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Oscar Navarro,CDMX,46-60,Gastos Medicos Mayores,0.022,Oscar Navarro,CDMX,12760.0,MEDIO,56.1,365,1.0
POL-042464,GMM-19-042464,Ricardo,Mendoza,Silva,MERS631124EJ8,1963-11-24,62,M,Viudo,Ingeniero,GMM,Basico,2019-10-30,2019-10-30,2020-10-30,1,Vencida,,Broker,,,,2000000,5000.0,58520.0,71277.36,Trimestral,AG062,Queretaro,El Marques,11595.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Martha Medina,Queretaro,61+,Gastos Medicos Mayores,0.022,Martha Medina,Queretaro,51040.0,ALTO,62.5,366,1.0
POL-042465,GMM-19-042465,Miguel,Hernandez,Ramos,HEMR890215JO6,1989-02-15,37,F,Viudo,Independiente,GMM,Plus,2019-02-27,2019-02-27,2020-02-27,2,Vigente,,Agente,,,,2000000,8000.0,44000.0,53592.0,Trimestral,AG033,Coahuila,Saltillo,80176.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,31-45,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,51040.0,ALTO,37.3,365,1.0
POL-042466,Aut-21-042466,Carlos,Mendoza,Perez,MECP980326QE6,1998-03-26,28,M,Viudo,Estudiante,Autos,RC+LT,2021-03-21,2021-03-21,2022-03-21,1,Vigente,,Directo,Toyota,2016.0,Camioneta,800000,3000.0,28000.0,33454.4,Semestral,AG069,Estado de Mexico,Metepec,90941.0,Automoviles,0.035,Automoviles,0.035,Enrique Sanchez,Coahuila,18-30,Automoviles,0.035,Enrique Sanchez,Coahuila,32480.000000000004,ALTO,28.1,365,1.0
POL-042467,Acc-22-042467,Miguel,Gomez,Sanchez,GOMS850502RF6,1985-05-02,40,F,Divorciado,,Accidentes Personales,Familiar,2022-11-16,2022-11-16,2023-11-16,2,Vigente,,Agente,,,,500000,1000.0,6000.0,7516.8,Mensual,AG071,Estado de Mexico,Tlalnepantla,24069.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Gabriela Aguilar,Estado de Mexico,31-45,Accidentes Personales,0.012,Gabriela Aguilar,Estado de Mexico,6959.999999999999,MEDIO,41.0,365,1.0
POL-042468,GMM-20-042468,Diana,Lopez,Reyes,LODR651020VD3,1965-10-20,60,M,Divorciado,Maestro,GMM,Basico,2020-02-14,2020-02-14,2021-02-14,0,Vigente,,Agente,,,,200000,8000.0,5720.0,7166.02,Mensual,AG051,Nuevo Leon,San Nicolas,83837.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Mendoza,Chihuahua,46-60,Gastos Medicos Mayores,0.022,Manuel Mendoza,Chihuahua,5104.0,BAJO,60.6,366,1.0
POL-042469,GMM-24-042469,Norma,Morales,Diaz,MOND021031VU3,2002-10-31,23,F,Soltero,Analista,GMM,Plus,2024-05-23,2024-05-23,2025-05-23,3,Vigente,,Broker,,,,500000,20000.0,11000.0,13780.8,Mensual,AG054,Michoacan,Zamora,,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Castillo,Chihuahua,18-30,Gastos Medicos Mayores,0.022,Enrique Castillo,Chihuahua,12760.0,MEDIO,23.5,365,1.0
POL-042470,Acc-22-042470,Pedro,Morales,Morales,MOPM860101NS3,1986-01-01,40,F,Divorciado,Maestro,Accidentes Personales,Individual,2022-03-12,2022-03-12,2023-03-12,4,Vigente,,Agente,,,,500000,2000.0,6000.0,7168.8,Semestral,AG024,CDMX,Coyoacan,46673.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Luis Salazar,CDMX,31-45,Accidentes Personales,0.012,Luis Salazar,CDMX,6959.999999999999,MEDIO,40.4,365,1.0
POL-042471,GMM-23-042471,Alicia,Ramirez,Garcia,RAAG840320KT1,1984-03-20,42,M,Casado,Abogado,GMM,Basico,2023-07-18,2023-07-18,2024-07-18,1,Vigente,,Agente,,,,200000,5000.0,4532.0,5257.12,Anual,AG005,Chihuahua,Delicias,73167.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Claudia Salazar,Estado de Mexico,31-45,Gastos Medicos Mayores,0.022,Claudia Salazar,Estado de Mexico,5104.0,BAJO,42.2,366,1.0
POL-042472,GMM-24-042472,Lorena,Nunez,Hernandez,NULH010924SI5,2001-09-24,24,F,Soltero,Ejecutivo,GMM,Elite,2024-04-25,2024-04-25,2025-04-25,2,Vigente,,Broker,,,,500000,8000.0,11000.0,13780.8,Mensual,AG073,Chihuahua,Cuauhtemoc,78948.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Mario Ramos,Baja California,18-30,Gastos Medicos Mayores,0.022,Mario Ramos,Baja California,12760.0,MEDIO,24.6,365,1.0
POL-042473,Vid-19-042473,Lorena,Perez,Martinez,PELM680909UY7,1968-09-09,57,F,Divorciado,Ingeniero,Vida,10 anios,2019-04-22,2019-04-22,2020-04-22,1,Vencida,,Broker,,,,1000000,,25920.0,30067.2,Anual,AG077,CDMX,Coyoacan,61310.0,Vida Individual,0.018,Vida Individual,0.018,Oscar Moreno,Chihuahua,46-60,Vida Individual,0.018,Oscar Moreno,Chihuahua,20880.0,ALTO,57.7,366,1.0
POL-042474,Aut-19-042474,Pablo,Vega,Reyes,VEPR640317HO6,1964-03-17,62,F,Viudo,Ejecutivo,Autos,RC+LT,2019-12-17,2019-12-17,2020-12-17,1,Vigente,,Broker,Honda,2022.0,Sedan,800000,3000.0,14000.0,32480.0,Anual,AG048,Tamaulipas,Tampico,37326.0,Automoviles,0.035,Automoviles,0.035,Juan Ramos,Puebla,61+,Automoviles,0.035,Juan Ramos,Puebla,32480.000000000004,ALTO,62.2,366,1.0
POL-042475,GMM-20-042475,Esperanza,Rios,Morales,RIEM980518WE2,1998-05-18,27,M,Viudo,Administrativo,GMM,Plus,2020-12-13,2020-12-13,2021-12-13,1,Vigente,,Broker,,,,300000,20000.0,6600.0,8038.8,Trimestral,AG055,CDMX,Tlalpan,81220.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Hector Diaz,Yucatan,18-30,Gastos Medicos Mayores,0.022,Hector Diaz,Yucatan,7655.999999999999,MEDIO,28.0,365,1.0
POL-042476,Aut-21-042476,Eduardo,Vargas,Romero,VAER850901PA4,1985-09-01,40,F,Casado,Ama de casa,Autos,Amplia,2021-06-20,2021-06-20,2022-06-20,1,Cancelada,Solicitud del cliente,Agente,Nissan,2015.0,Sedan,150000,8000.0,5250.0,6394.5,Trimestral,AG017,Estado de Mexico,Tlalnepantla,55653.0,Automoviles,0.035,Automoviles,0.035,Diana Molina,Sonora,31-45,Automoviles,0.035,Diana Molina,Sonora,6090.000000000001,MEDIO,40.7,365,1.0
POL-042477,Aut-21-042477,Martha,Ruiz,Ramirez,RUMR910211ZF7,1991-02-11,35,F,Soltero,Abogado,Autos,Amplia Plus,2021-02-15,2021-02-15,2022-02-15,0,Suspendida,,Broker,Chevrolet,2018.0,Pick-up,800000,3000.0,28000.0,32480.0,Anual,AG026,Sonora,Navojoa,85171.0,Automoviles,0.035,Automoviles,0.035,Esperanza Jimenez,Nuevo Leon,31-45,Automoviles,0.035,Esperanza Jimenez,Nuevo Leon,32480.000000000004,ALTO,35.3,365,1.0
POL-042478,Acc-22-042478,Maria,Jimenez,Gutierrez,JIMG841218QS7,1984-12-18,41,F,Divorciado,Comerciante,Accidentes Personales,Familiar,2022-09-13,2022-09-13,2023-09-13,0,Vigente,,Agente,,,,300000,1000.0,3600.0,4510.08,Mensual,AG037,Sonora,Hermosillo,91110.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Enrique Martinez,Michoacan,31-45,Accidentes Personales,0.012,Enrique Martinez,Michoacan,4176.0,BAJO,41.4,365,1.0
POL-042479,GMM-23-042479,Jose,Torres,Flores,TOJF810808CR7,1981-08-08,44,F,Casado,Contador,GMM,Basico,2023-04-20,2023-04-20,2024-04-20,2,Vigente,,Agente,,,,2000000,10000.0,46640.0,54102.4,Anual,AG076,Tamaulipas,Tampico,40464.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,31-45,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,51040.0,ALTO,44.8,366,1.0
POL-042480,Aut-24-042480,Victor,Ramirez,Vega,RAVV931024DS7,1993-10-24,32,M,Union libre,Estudiante,Autos,Amplia,2024-08-13,2024-08-13,2025-08-13,0,Vigente,,Broker,Mazda,2022.0,Deportivo,600000,8000.0,21000.0,26308.8,Mensual,AG057,Queretaro,Queretaro,48852.0,Automoviles,0.035,Automoviles,0.035,Sofia Lopez,CDMX,31-45,Automoviles,0.035,Sofia Lopez,CDMX,24360.000000000004,ALTO,32.6,365,1.0
POL-042481,Aut-21-042481,Esperanza,Vargas,Torres,VAET991027GO0,1999-10-27,26,M,Divorciado,Jubilado,Autos,Amplia Plus,2021-04-20,2021-04-20,2022-04-20,0,Vigente,,Directo,Mazda,2019.0,Compacto,800000,5000.0,28000.0,32480.0,Anual,AG012,Tamaulipas,Nuevo Laredo,67841.0,Automoviles,0.035,Automoviles,0.035,Sandra Garcia,Chihuahua,18-30,Automoviles,0.035,Sandra Garcia,Chihuahua,32480.000000000004,ALTO,26.6,365,1.0
POL-042482,Vid-20-042482,Carmen,Morales,Morales,MOCM750802NW4,1975-08-02,50,M,Viudo,Analista,Vida,10 anios,2020-09-24,2020-09-24,2021-09-24,1,Vigente,,Banca Seguros,,,,500000,,11700.0,14657.76,Mensual,AG057,Puebla,Cholula,41752.0,Vida Individual,0.018,Vida Individual,0.018,Sofia Lopez,CDMX,46-60,Vida Individual,0.018,Sofia Lopez,CDMX,10440.0,MEDIO,50.8,365,1.0
POL-042483,Aut-23-042483,Enrique,Ruiz,Torres,RUET021120OY3,2002-11-20,23,F,Viudo,Jubilado,Autos,Amplia Plus,2023-10-23,2023-10-23,2024-10-23,0,Vigente,,Agente,Nissan,2022.0,Deportivo,200000,8000.0,7000.0,8120.0,Anual,AG015,Chihuahua,Cuauhtemoc,19246.0,Automoviles,0.035,Automoviles,0.035,Diego Castillo,Michoacan,18-30,Automoviles,0.035,Diego Castillo,Michoacan,8120.000000000001,MEDIO,23.5,366,1.0
POL-042484,GMM-19-042484,Patricia,Perez,Flores,PEPF970725QP8,1997-07-25,28,M,Divorciado,Arquitecto,GMM,Premium,2019-07-04,2019-07-04,2020-07-04,2,Vigente,,Directo,,,,1000000,8000.0,22000.0,25520.0,Anual,AG004,Jalisco,Puerto Vallarta,81405.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Patricia Rios,Veracruz,18-30,Gastos Medicos Mayores,0.022,Patricia Rios,Veracruz,25520.0,ALTO,28.8,366,1.0
POL-042485,GMM-21-042485,Alejandro,Hernandez,Hernandez,HEAH830211ZS1,1983-02-11,43,M,Divorciado,Analista,GMM,Premium,2021-12-09,2021-12-09,2022-12-09,2,Vigente,,Broker,,,,800000,5000.0,18392.0,21334.72,Anual,AG055,CDMX,Benito Juarez,55206.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Hector Diaz,Yucatan,31-45,Gastos Medicos Mayores,0.022,Hector Diaz,Yucatan,20416.0,ALTO,43.3,365,1.0
POL-042486,Aut-19-042486,Adriana,Molina,Vargas,MOAV940510JC9,1994-05-10,31,M,Divorciado,,Autos,Amplia Plus,2019-06-18,2019-06-18,2020-06-18,1,Vigente,,Broker,Toyota,2016.0,SUV,300000,3000.0,10500.0,13154.4,Mensual,AG061,Tamaulipas,Victoria,48345.0,Automoviles,0.035,Automoviles,0.035,Ana Gutierrez,Queretaro,31-45,Automoviles,0.035,Ana Gutierrez,Queretaro,12180.000000000002,MEDIO,32.0,366,1.0
POL-042487,Aut-23-042487,Lorena,Jimenez,Gutierrez,JILG990522XE1,1999-05-22,26,M,Divorciado,Analista,Autos,Amplia Plus,2023-06-26,2023-06-26,2024-06-26,4,Vigente,,Broker,Kia,2023.0,SUV,800000,5000.0,28000.0,32480.0,Anual,AG072,Baja California,Tijuana,95633.0,Automoviles,0.035,Automoviles,0.035,Carlos Romero,Puebla,18-30,Automoviles,0.035,Carlos Romero,Puebla,32480.000000000004,ALTO,27.0,366,1.0
POL-042488,Acc-23-042488,Gabriela,Vega,Diaz,VEGD781218IW9,1978-12-18,47,F,Divorciado,,Accidentes Personales,Familiar,2023-04-16,2023-04-16,2024-04-16,0,Vigente,,Agente,,,,300000,2000.0,3600.0,4176.0,Anual,AG027,Michoacan,Uruapan,17016.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Arturo Silva,Estado de Mexico,46-60,Accidentes Personales,0.012,Arturo Silva,Estado de Mexico,4176.0,BAJO,47.4,366,1.0
POL-042489,GMM-24-042489,Fernanda,Perez,Gonzalez,PEFG900608JJ2,1990-06-08,35,M,Casado,Ejecutivo,GMM,Elite,2024-12-10,2024-12-10,2025-12-10,3,Vigente,,Agente,,,,1000000,20000.0,22000.0,27561.6,Mensual,AG024,Baja California,Mexicali,52352.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,31-45,Gastos Medicos Mayores,0.022,Luis Salazar,CDMX,25520.0,ALTO,35.9,365,1.0
POL-042490,GMM-24-042490,Andres,Gomez,Mendoza,GOAM890405ME9,1989-04-05,37,F,Divorciado,Arquitecto,GMM,Plus,2024-12-15,2024-12-15,2025-12-15,1,Vigente,,Directo,,,,500000,15000.0,11000.0,13398.0,Trimestral,AG068,Guanajuato,Leon,41176.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,31-45,Gastos Medicos Mayores,0.022,Valeria Silva,Sonora,12760.0,MEDIO,37.1,365,1.0
